dataset,region,main_category,middle_category,sub_category,keyword
SURVEY1,강원,산업/경제,산업,에너지산업,액화수소 융복합클러스터 조성
SURVEY1,강원,산업/경제,산업,에너지산업,인공태양클러스터조성
SURVEY1,강원,산업/경제,산업,에너지산업,초광역 국가 고자기장 연구소 유치
SURVEY1,강원,산업/경제,산업,에너지산업,해상풍력단지 개발
SURVEY1,강원,산업/경제,산업,혁신산업,강원 데이터 플랫폼 도시 구축
SURVEY1,강원,산업/경제,산업,혁신산업,바이오 기업 도시 구축
SURVEY1,강원,산업/경제,산업,혁신산업,바이오헬스 융복합벨트 조성
SURVEY1,강원,산업/경제,산업,혁신산업,첨단연어양식 기업 육성
SURVEY1,충북,도시/지역발전,주거,시설계획,대학 타운형 도시재생사업
SURVEY1,충북,도시/지역발전,주거,시설계획,방사광가속기
SURVEY1,충북,도시/지역발전,주거,시설계획,제천 천연물 종합단지 구성
SURVEY1,충북,도시/지역발전,주거,시설계획,청주교도소 이전
SURVEY1,충북,도시/지역발전,주거,주거재생,공공임대주택 공급 확대
SURVEY1,충북,도시/지역발전,주거,주거재생,부동산규제 완화
SURVEY1,충북,도시/지역발전,주거,주거재생,여성안심주택
SURVEY1,충북,도시/지역발전,주거,주거재생,원도심재생
SURVEY1,충북,도시/지역발전,주거,주거재생,청년공공기숙사
SURVEY1,충북,도시/지역발전,주거,토지관리,부동산 규제완화
SURVEY1,충북,도시/지역발전,주거,토지관리,부동산 투기 근절
SURVEY1,충북,도시/지역발전,주거,토지관리,임대료 상한제
SURVEY1,충북,도시/지역발전,주거,토지관리,초과이익환수
SURVEY1,충북,도시/지역발전,도로/교통,대중교통,KTX 오송역 발전
SURVEY1,충북,도시/지역발전,도로/교통,대중교통,농촌지역 마중버스 운행
SURVEY1,충북,도시/지역발전,도로/교통,대중교통,무상버스 도입
SURVEY1,충북,도시/지역발전,도로/교통,대중교통,버스노선 증차
SURVEY1,충북,도시/지역발전,도로/교통,대중교통,시내버스 준공영제
SURVEY1,충북,도시/지역발전,도로/교통,도로/건설,광역교통망 확충
SURVEY1,충북,도시/지역발전,도로/교통,도로/건설,중부고속도록 조기 확장
SURVEY1,충북,도시/지역발전,도로/교통,도로/건설,충청내륙고속화도로
SURVEY1,충북,도시/지역발전,도로/교통,철도/항공,강호축 고속철도망
SURVEY1,충북,도시/지역발전,도로/교통,철도/항공,청주국제공항 중부권 거점공항
SURVEY1,충북,도시/지역발전,도로/교통,철도/항공,청주도심 통과 광역철도
SURVEY1,충북,도시/지역발전,도로/교통,철도/항공,충북선 철도 고속화
SURVEY1,충북,도시/지역발전,지역발전,국제협력,국제회의 개최
SURVEY1,충북,도시/지역발전,지역발전,국제협력,남북도시협력
SURVEY1,충북,도시/지역발전,지역발전,국제협력,도시외교
SURVEY1,충북,도시/지역발전,지역발전,지역균형,고향세법
SURVEY1,충북,도시/지역발전,지역발전,지역균형,서청주 신도시 조성 지원
SURVEY1,충북,도시/지역발전,지역발전,지역균형,지역균형발전 특별회계 확대
SURVEY1,충북,도시/지역발전,지역발전,지역균형,충북 자치연수원 북부권 이전
SURVEY1,충북,도시/지역발전,지역발전,지역정책,제천생태농업단지 조성
SURVEY1,충북,도시/지역발전,지역발전,지역정책,진천혁신도시 개발
SURVEY1,충북,도시/지역발전,지역발전,지역정책,충청권메가시티
SURVEY1,충북,정치/행정자치,자치,자치,도권한 시군 이양 확대
SURVEY1,충북,정치/행정자치,자치,자치,자치경찰제 도입
SURVEY1,충북,정치/행정자치,자치,자치,자치단체역량 강화
SURVEY1,충북,정치/행정자치,자치,자치,자치입법권 확대
SURVEY1,충북,정치/행정자치,자치,주민,도민 도정 참여제
SURVEY1,충북,정치/행정자치,자치,주민,마을공동체법
SURVEY1,충북,정치/행정자치,자치,주민,시민입법플랫폼 도입
SURVEY1,충북,정치/행정자치,자치,주민,주민자치회 직선제
SURVEY1,충북,정치/행정자치,자치,주민,주민투표제
SURVEY1,충북,정치/행정자치,정치,지방의회,전문성 향상
SURVEY1,충북,정치/행정자치,정치,지방의회,정책역량 강화
SURVEY1,충북,정치/행정자치,정치,지방의회,지방의회 다양화
SURVEY1,충북,정치/행정자치,정치,지방정부,법제 개편
SURVEY1,충북,정치/행정자치,정치,지방정부,사무직 인사권 이양
SURVEY1,충북,정치/행정자치,정치,지방정부,입법역량 강화
SURVEY1,충북,정치/행정자치,정치,지방정부,재정독립성
SURVEY1,충북,정치/행정자치,정치,행정개편,청주시 광역시 승격
SURVEY1,충북,정치/행정자치,정치,행정개편,청주행정구와 선거구 일치
SURVEY1,충북,정치/행정자치,정치,행정개편,통합시
SURVEY1,충북,정치/행정자치,행정,교육행정,공교육 강화
SURVEY1,충북,정치/행정자치,행정,교육행정,교육격차 해소
SURVEY1,충북,정치/행정자치,행정,교육행정,국가장학금 확대
SURVEY1,충북,정치/행정자치,행정,교육행정,산업별 인력교육 강화
SURVEY1,충북,정치/행정자치,행정,교육행정,어린이집 급식 관리
SURVEY1,충북,정치/행정자치,행정,균형발전,2단계 공공기관 이전
SURVEY1,충북,정치/행정자치,행정,균형발전,국세 차등 배분
SURVEY1,충북,정치/행정자치,행정,균형발전,수도권 규제 완화 즉각 중단
SURVEY1,충북,정치/행정자치,행정,균형발전,지방교부세율 현실화
SURVEY1,충북,정치/행정자치,행정,균형발전,행정수도 이전
SURVEY1,충북,정치/행정자치,행정,여성대표성확대,성별할당제
SURVEY1,충북,정치/행정자치,행정,여성대표성확대,양성평등 문화 확산
SURVEY1,충북,정치/행정자치,행정,여성대표성확대,여성정책 강화
SURVEY1,충북,환경/소방/재난안전,소방/시민안전,사회재난,부실공사방지
SURVEY1,충북,환경/소방/재난안전,소방/시민안전,사회재난,사회재난기금
SURVEY1,충북,환경/소방/재난안전,소방/시민안전,사회재난,산업재해대책
SURVEY1,충북,환경/소방/재난안전,소방/시민안전,안전/치안,도민 안전보험 무상가입
SURVEY1,충북,환경/소방/재난안전,소방/시민안전,안전/치안,범죄예방
SURVEY1,충북,환경/소방/재난안전,소방/시민안전,안전/치안,안전한 먹거리
SURVEY1,충북,환경/소방/재난안전,소방/시민안전,안전/치안,충북형 재난안전시스템
SURVEY1,충북,환경/소방/재난안전,소방/시민안전,안전/치안,학교안전
SURVEY1,충북,환경/소방/재난안전,소방/시민안전,자연재난,산업재해대책
SURVEY1,충북,환경/소방/재난안전,소방/시민안전,자연재난,소방인력·장비 확충
SURVEY1,충북,환경/소방/재난안전,소방/시민안전,자연재난,소방종합청사
SURVEY1,충북,환경/소방/재난안전,소방/시민안전,자연재난,재난신속대응
SURVEY1,충북,환경/소방/재난안전,환경보전,대기보전,그린뉴딜정책
SURVEY1,충북,환경/소방/재난안전,환경보전,대기보전,미세먼지 배출총량제
SURVEY1,충북,환경/소방/재난안전,환경보전,대기보전,저탄소 스마트산업단지 조성
SURVEY1,충북,환경/소방/재난안전,환경보전,대기보전,친환경자동차
SURVEY1,충북,환경/소방/재난안전,환경보전,대기보전,탄소중립
SURVEY1,충북,환경/소방/재난안전,환경보전,수질환경/하수,국가생태·휴양벨트
SURVEY1,충북,환경/소방/재난안전,환경보전,수질환경/하수,도심 물관리 시스템
SURVEY1,충북,환경/소방/재난안전,환경보전,수질환경/하수,미호천 1급수
SURVEY1,충북,환경/소방/재난안전,환경보전,자원순환/에너지,신재생에너지
SURVEY1,충북,환경/소방/재난안전,환경보전,자원순환/에너지,재활용품 공공기관 의무구매
SURVEY1,충북,환경/소방/재난안전,환경보전,자원순환/에너지,저탄소 스마트산업단지 조성
SURVEY1,충북,환경/소방/재난안전,환경보전,자원순환/에너지,지자체 에너지 자립률 2등급 이상
SURVEY1,충북,환경/소방/재난안전,환경보전,자원순환/에너지,화석에너지발전소 허가 재검토
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,복지,노인/청년/장애인,국가책임 평생교육
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,복지,노인/청년/장애인,장애인생활체육시설
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,복지,노인/청년/장애인,장애인이동권 보장
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,복지,노인/청년/장애인,저상형 시내버스 확충
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,복지,노인/청년/장애인,청년사회상속제
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,복지,다문화,다문화교육 강화
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,복지,다문화,외국인 아동 보육 지원
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,복지,다문화,이주노동자 생활지원
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,복지,다문화,체류정책 개선
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,복지,여성/아동/청소년,AI영재고
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,복지,여성/아동/청소년,고교 무상급식
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,복지,여성/아동/청소년,무상교복
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,복지,여성/아동/청소년,여성안심주택
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,복지,여성/아동/청소년,지방국립대학 지원
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,감염병/동물 관리,감염병 전문병원 확충
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,감염병/동물 관리,동물방역
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,감염병/동물 관리,반려동물 복지
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,감염병/동물 관리,반려동물 진료비 부담 완화
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,감염병/동물 관리,코로나19 피해지원
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,보건의료,공공의료
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,보건의료,보건의료인력 확대
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,보건의료,요양보호사 처우 개선
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,보건의료,장기요양서비스
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,보건의료,충북대병원
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,저출산,공공산후조리원 확대
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,저출산,국공립어린이집 확대
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,저출산,다자녀국가장학금 확대
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,저출산,아이돌봄서비스 확충
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,보건,저출산,육아휴직
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,관광,문화·관광·체육·휴양벨트 건설
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,관광,백두대간 관광거점
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,관광,청남대 개발
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,관광,충주 국가정원
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,관광,충주댐 권역 관광특구
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,문화예술/유산,문화예술 예산 확대
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,문화예술/유산,문화자치
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,문화예술/유산,전통무예 세계화(충주 국립무예진흥원 설립)
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,문화예술/유산,지역언론 육성
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,문화예술/유산,충북경제포럼
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,체육,생활스포츠 인프라 확충
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,체육,스포츠산업 육성
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,체육,지역체육 공동체화
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,체육,진천선수촌 연계 스포츠테마타운
SURVEY1,충북,사회복지/문화/여성가족/건강/보건,문화관광체육,체육,체육계 불공정 근절
SURVEY1,충북,산업/경제,노동,비정규직,공공부문 비정규직 정규직 전환
SURVEY1,충북,산업/경제,노동,비정규직,비정규직센터 설립
SURVEY1,충북,산업/경제,노동,비정규직,플랫폼노동자 노동권보장
SURVEY1,충북,산업/경제,노동,지역,공공기관 노동이사제
