record_id,election_name,province_id,province_name,province_source,subSgId,subSgName,sgTypecode,sggid,sggname,hbjname,huboid,jdname,jdid,hbjgiho,hbjjikup,hbjhakruk,doc_index,doc_type,doc_type_raw,source_id,original_available,original_url,current_available,current_pdf_path,current_pdf_path_source,current_download_url,classification,raw_fileinfo,filePathName,updtFileName,fileTypeName,fileDispYn,pdfPrvwYn,recovery_status
"620260603-1100-성북구사선거구-100165066-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110807","성북구사선거구","정기혁","100165066","국민의힘","200","2","성북구의회의원","국민대학교 정치대학원 졸업(정치학 석사)","1","선거공보","선거공보","candidate-doc:100165066:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-강북구라선거구-100154847-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110904","강북구라선거구","최성례","100154847","더불어민주당","100","1","정당인","일신여자상업고등학교 졸업","1","선거공보","선거공보","candidate-doc:100154847:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-강북구라선거구-100160787-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110904","강북구라선거구","최치효","100160787","더불어민주당","100","1","강북구의회의원","경희사이버대학교 사회복지전공 (사회복지학사) 졸업","1","선거공보","선거공보","candidate-doc:100160787:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-강북구라선거구-100158243-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110904","강북구라선거구","김민섭","100158243","국민의힘","200","2","오마니오리구이 대표","서울사이버대학교 사회과학대학 부동산학과 졸업","1","선거공보","선거공보","candidate-doc:100158243:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-도봉구마선거구-100154908-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6111005","도봉구마선거구","신은옥","100154908","더불어민주당","100","1","정당인","덕성여자대학교 수학통계학부 중퇴 (1998.9~2000.12)","1","선거공보","선거공보","candidate-doc:100154908:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-도봉구마선거구-100155897-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6111005","도봉구마선거구","강신만","100155897","국민의힘","200","2","도봉구의회의원","행정전문학사(사회복지 전공) ","1","선거공보","선거공보","candidate-doc:100155897:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-노원구다선거구-100163875-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6111103","노원구다선거구","김소라","100163875","더불어민주당","100","1","정당인","한남대학교 교육학과 졸업","1","선거공보","선거공보","candidate-doc:100163875:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-노원구다선거구-100162847-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6111103","노원구다선거구","손영준","100162847","더불어민주당","100","1","정당인","협성대학교 대학원 졸업 (문학박사)","1","선거공보","선거공보","candidate-doc:100162847:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-노원구다선거구-100160493-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6111103","노원구다선거구","김희숙","100160493","국민의힘","200","2","정당인","광운대학교 상담복지정책대학원 사회복지학과 사회복지전공 석사과정 재학중","1","선거공보","선거공보","candidate-doc:100160493:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-노원구라선거구-100164582-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6111104","노원구라선거구","원동민","100164582","더불어민주당","100","1","사회복지사","성균관대학교 사회복지대학원 사회복지학석사 졸업","1","선거공보","선거공보","candidate-doc:100164582:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
